participant_id,age,gender,condition,light_lux,noise_db,n_back_level,trial_number,reaction_time_ms,correct
P19,28,Female,Light,1122.4,33.5,2,11,970.3,1
P19,28,Female,Light,1033.1,37.3,2,12,888.4,0
P19,28,Female,Light,1115.5,40.3,1,13,791.9,1
P19,28,Female,Light,1127.4,31.8,1,14,842.6,1
P19,28,Female,Light,1103.6,39.0,2,15,955.8,1
P19,28,Female,Light,1065.8,40.7,2,16,872.7,1
P19,28,Female,Light,1161.4,42.5,1,17,865.1,0
P19,28,Female,Light,1068.6,40.8,2,18,873.4,0
P19,28,Female,Light,1062.6,37.3,2,19,886.3,0
P19,28,Female,Light,999.4,41.0,2,20,819.1,0
P19,28,Female,Light,1256.6,36.3,2,21,1062.1,0
P19,28,Female,Light,1012.6,37.7,2,22,776.9,1
P19,28,Female,Light,1211.2,35.6,1,23,971.4,1
P19,28,Female,Light,960.3,40.1,2,24,800.2,1
P19,28,Female,Light,1100.8,32.8,2,25,892.3,1
P19,28,Female,Noise,447.7,65.0,2,1,680.8,1
P19,28,Female,Noise,560.6,70.6,2,2,714.0,1
P19,28,Female,Noise,405.8,71.4,1,3,652.9,1
P19,28,Female,Noise,489.5,64.1,2,4,698.7,1
P19,28,Female,Noise,569.8,79.2,1,5,718.5,1
P19,28,Female,Noise,526.7,67.5,2,6,579.3,0
P19,28,Female,Noise,525.2,67.8,2,7,634.2,1
P19,28,Female,Noise,517.8,60.0,2,8,655.0,1
P19,28,Female,Noise,422.9,69.2,2,9,722.7,1
P19,28,Female,Noise,449.7,56.1,1,10,448.4,0
P19,28,Female,Noise,563.3,68.5,1,11,597.3,1
P19,28,Female,Noise,459.4,69.2,1,12,614.3,0
P19,28,Female,Noise,459.0,69.5,1,13,641.4,1
P19,28,Female,Noise,485.1,74.9,2,14,685.8,1
P19,28,Female,Noise,408.3,65.6,1,15,715.6,1
P19,28,Female,Noise,476.2,75.3,1,16,594.6,1
P19,28,Female,Noise,493.3,68.9,1,17,640.4,1
P19,28,Female,Noise,465.6,64.3,2,18,648.7,1
P19,28,Female,Noise,499.3,66.1,2,19,694.4,0
P19,28,Female,Noise,510.8,65.6,1,20,669.8,1
P19,28,Female,Noise,485.9,71.2,1,21,667.0,1
P19,28,Female,Noise,413.5,73.0,1,22,634.3,1
P19,28,Female,Noise,507.6,64.1,2,23,698.6,1
P19,28,Female,Noise,517.5,67.1,2,24,730.1,1
P19,28,Female,Noise,491.5,66.1,1,25,676.4,1
P19,28,Female,Both,1153.1,68.2,1,1,976.8,1
P19,28,Female,Both,1220.2,68.4,2,2,1066.2,1
P19,28,Female,Both,1130.9,72.3,1,3,1003.6,1
P19,28,Female,Both,1197.7,67.6,2,4,1151.1,1
P19,28,Female,Both,1126.4,71.5,2,5,1058.8,0
P19,28,Female,Both,1172.8,61.4,1,6,1028.4,1
P19,28,Female,Both,997.0,70.5,1,7,822.6,1
P19,28,Female,Both,1174.3,65.2,2,8,1067.2,1
P19,28,Female,Both,1114.6,61.3,1,9,897.5,1
P19,28,Female,Both,1160.6,64.1,1,10,969.5,0
P19,28,Female,Both,1140.5,65.4,1,11,969.5,1
P19,28,Female,Both,1120.5,59.8,2,12,1086.3,1
P19,28,Female,Both,1103.0,66.9,2,13,987.3,1
P19,28,Female,Both,1214.0,68.4,2,14,1098.5,1
P19,28,Female,Both,1033.1,58.9,1,15,847.0,1
P19,28,Female,Both,1145.8,71.4,1,16,969.1,1
P19,28,Female,Both,1300.9,75.4,1,17,1220.9,1
P19,28,Female,Both,1121.0,64.2,1,18,871.4,1
P19,28,Female,Both,1070.8,60.7,1,19,871.6,1
P19,28,Female,Both,982.7,66.1,1,20,785.3,0
P19,28,Female,Both,909.7,58.1,2,21,799.6,1
P19,28,Female,Both,1140.4,65.3,2,22,1018.8,1
P19,28,Female,Both,1255.1,66.4,1,23,1088.6,1
P19,28,Female,Both,1080.5,70.8,2,24,1021.2,0
P19,28,Female,Both,1119.4,68.5,2,25,979.3,1
P20,23,Female,Baseline,561.1,42.8,2,1,622.3,0
P20,23,Female,Baseline,469.6,41.8,1,2,595.4,1
P20,23,Female,Baseline,460.7,46.7,1,3,621.0,1
P20,23,Female,Baseline,489.8,36.8,1,4,566.0,1
P20,23,Female,Baseline,438.6,36.6,1,5,510.6,1
P20,23,Female,Baseline,520.4,42.4,2,6,550.9,1
P20,23,Female,Baseline,431.7,34.4,2,7,581.3,1
P20,23,Female,Baseline,451.4,33.7,2,8,603.4,0
P20,23,Female,Baseline,439.5,30.5,1,9,420.8,1
P20,23,Female,Baseline,545.6,44.7,1,10,420.0,1
P20,23,Female,Baseline,440.4,33.2,2,11,648.7,1
P20,23,Female,Baseline,451.4,40.8,2,12,457.4,1
P20,23,Female,Baseline,447.0,38.3,1,13,513.9,1
P20,23,Female,Baseline,480.9,40.2,1,14,528.6,1
P20,23,Female,Baseline,496.1,41.3,1,15,517.4,1
P20,23,Female,Baseline,435.9,45.2,2,16,511.7,0
P20,23,Female,Baseline,442.0,46.8,2,17,563.1,0
P20,23,Female,Baseline,483.8,36.7,2,18,575.4,1
P20,23,Female,Baseline,482.3,38.1,1,19,595.3,1
P20,23,Female,Baseline,512.6,33.6,2,20,626.0,1
P20,23,Female,Baseline,432.6,37.3,1,21,537.9,1
P20,23,Female,Baseline,450.1,42.2,1,22,491.0,1
P20,23,Female,Baseline,488.7,40.6,1,23,484.9,1
P20,23,Female,Baseline,549.3,35.7,2,24,487.1,1
P20,23,Female,Baseline,466.8,37.5,2,25,562.5,1
P20,23,Female,Light,1090.0,43.9,2,1,852.4,1
P20,23,Female,Light,980.4,38.6,2,2,671.6,1
P20,23,Female,Light,1168.4,36.5,2,3,947.1,1
P20,23,Female,Light,1160.2,40.4,1,4,857.6,0
P20,23,Female,Light,1151.8,36.4,2,5,916.5,1
P20,23,Female,Light,1108.1,44.0,1,6,804.6,1
P20,23,Female,Light,815.0,36.7,2,7,580.8,1
P20,23,Female,Light,1115.3,40.8,1,8,817.9,1
P20,23,Female,Light,1123.2,32.8,2,9,856.9,1
P20,23,Female,Light,1159.2,34.2,1,10,856.5,0
P20,23,Female,Light,1181.1,40.6,1,11,953.6,1
P20,23,Female,Light,1220.3,32.5,2,12,927.1,1
P20,23,Female,Light,1220.2,35.6,1,13,908.2,1
P20,23,Female,Light,1157.3,36.1,1,14,791.7,1
P20,23,Female,Light,1217.7,38.4,2,15,952.1,1
P20,23,Female,Light,1041.5,43.7,2,16,818.9,1
P20,23,Female,Light,1329.0,39.5,2,17,1113.8,0
P20,23,Female,Light,1170.2,43.2,2,18,959.4,1
P20,23,Female,Light,1166.6,37.9,1,19,894.0,0
P20,23,Female,Light,1074.9,34.5,2,20,930.0,1
P20,23,Female,Light,1155.4,39.7,1,21,868.3,1
P20,23,Female,Light,969.8,34.9,2,22,838.9,1
P20,23,Female,Light,1097.0,29.2,1,23,710.3,1
P20,23,Female,Light,1297.0,35.2,2,24,1067.9,1
P20,23,Female,Light,1221.5,36.6,1,25,905.1,0
P20,23,Female,Noise,481.8,73.5,2,1,749.5,1
P20,23,Female,Noise,497.4,68.7,1,2,567.9,1
P20,23,Female,Noise,462.3,72.8,1,3,529.6,1
P20,23,Female,Noise,410.9,71.1,2,4,608.4,1
P20,23,Female,Noise,485.5,67.7,2,5,662.9,1
P20,23,Female,Noise,467.1,70.1,1,6,694.3,1
P20,23,Female,Noise,425.5,66.3,2,7,738.3,1
P20,23,Female,Noise,494.0,68.8,2,8,735.8,1
P20,23,Female,Noise,526.3,70.3,2,9,708.3,1
P20,23,Female,Noise,472.4,66.2,1,10,655.0,0
P20,23,Female,Noise,450.0,66.7,2,11,682.9,1
P20,23,Female,Noise,555.3,70.1,2,12,698.4,1
P20,23,Female,Noise,462.0,67.6,1,13,590.1,1
P20,23,Female,Noise,509.9,70.1,2,14,652.8,0
P20,23,Female,Noise,510.5,62.3,2,15,679.9,1
P20,23,Female,Noise,507.4,59.6,2,16,626.0,1
P20,23,Female,Noise,537.2,62.2,1,17,590.6,1
P20,23,Female,Noise,419.8,70.6,1,18,507.8,1
P20,23,Female,Noise,457.0,72.0,1,19,679.7,1
P20,23,Female,Noise,382.9,70.0,2,20,762.9,0
P20,23,Female,Noise,498.5,62.1,1,21,690.3,1
P20,23,Female,Noise,434.1,72.7,2,22,661.6,1
P20,23,Female,Noise,541.1,70.3,2,23,612.4,1
P20,23,Female,Noise,479.0,75.0,2,24,740.5,1
P20,23,Female,Noise,459.5,75.2,2,25,590.6,1
P20,23,Female,Both,1087.9,62.8,1,1,890.6,0
P20,23,Female,Both,1053.4,64.0,2,2,905.4,1
P20,23,Female,Both,1257.3,70.5,2,3,1245.1,1
P20,23,Female,Both,1045.1,76.8,1,4,878.3,1
P20,23,Female,Both,976.2,71.6,1,5,846.1,1
P20,23,Female,Both,1189.0,74.5,2,6,1035.9,1
P20,23,Female,Both,947.3,60.9,1,7,787.6,0
P20,23,Female,Both,1119.0,73.0,2,8,978.5,1
P20,23,Female,Both,1178.0,60.3,2,9,953.0,0
P20,23,Female,Both,1206.2,67.2,1,10,1048.9,1
P20,23,Female,Both,990.5,70.8,2,11,919.9,1
P20,23,Female,Both,1131.2,62.2,1,12,922.6,1
P20,23,Female,Both,1070.5,64.5,1,13,922.2,1
P20,23,Female,Both,1000.7,66.4,2,14,938.3,1
P20,23,Female,Both,1235.1,74.7,2,15,1077.6,1
P20,23,Female,Both,1092.8,73.6,2,16,939.6,1
P20,23,Female,Both,877.2,66.2,1,17,711.8,1
P20,23,Female,Both,1229.8,72.8,2,18,1178.2,1
P20,23,Female,Both,932.9,57.7,2,19,859.4,1
P20,23,Female,Both,971.5,67.0,1,20,798.8,0
P20,23,Female,Both,1288.6,73.0,1,21,1126.4,1
P20,23,Female,Both,1135.9,62.4,2,22,921.0,0
P20,23,Female,Both,983.1,62.4,1,23,888.7,1
P20,23,Female,Both,1120.7,57.9,1,24,930.0,1
P20,23,Female,Both,884.6,69.0,1,25,774.3,1
P21,24,Male,Baseline,453.8,29.0,1,1,475.5,1
P21,24,Male,Baseline,371.3,36.2,1,2,626.4,1
P21,24,Male,Baseline,515.9,31.4,1,3,614.5,1
P21,24,Male,Baseline,484.1,33.5,2,4,601.6,1
P21,24,Male,Baseline,527.5,48.9,1,5,515.9,0
P21,24,Male,Baseline,412.6,44.2,2,6,546.6,1
P21,24,Male,Baseline,506.2,43.9,1,7,515.5,1
P21,24,Male,Baseline,454.9,35.7,2,8,622.6,0
P21,24,Male,Baseline,565.3,39.8,1,9,483.4,1
P21,24,Male,Baseline,451.1,39.6,1,10,579.3,1
P21,24,Male,Baseline,481.4,47.6,1,11,614.3,1
P21,24,Male,Baseline,550.5,32.3,2,12,678.1,1
P21,24,Male,Baseline,457.4,40.2,1,13,479.3,1
P21,24,Male,Baseline,483.9,37.3,2,14,649.1,0
P21,24,Male,Baseline,496.8,35.1,1,15,524.6,1
P21,24,Male,Baseline,498.7,39.8,2,16,577.6,0
P21,24,Male,Baseline,450.6,37.5,2,17,654.7,1
P21,24,Male,Baseline,497.1,42.2,2,18,567.7,1
P21,24,Male,Baseline,516.2,44.1,1,19,495.2,1
P21,24,Male,Baseline,373.9,40.0,2,20,676.5,1
P21,24,Male,Baseline,462.8,33.7,2,21,580.1,1
P21,24,Male,Baseline,450.5,36.9,1,22,533.1,1
P21,24,Male,Baseline,464.2,39.4,2,23,575.9,1
P21,24,Male,Baseline,417.1,33.2,1,24,563.5,1
P21,24,Male,Baseline,408.5,35.8,2,25,600.6,1
P21,24,Male,Light,1055.3,37.8,1,1,860.8,1
P21,24,Male,Light,1024.0,38.6,2,2,837.5,1
P21,24,Male,Light,963.3,38.7,1,3,700.5,1
P21,24,Male,Light,1183.1,39.9,1,4,960.6,1
P21,24,Male,Light,967.9,25.2,2,5,767.8,1
P21,24,Male,Light,1139.8,30.1,1,6,890.4,1
P21,24,Male,Light,1140.9,35.8,1,7,864.5,0
P21,24,Male,Light,1195.3,38.4,1,8,899.8,0
P21,24,Male,Light,997.9,37.3,2,9,776.0,1
P21,24,Male,Light,999.1,30.6,1,10,791.8,0
P21,24,Male,Light,1136.9,42.3,2,11,957.4,1
P21,24,Male,Light,1005.7,38.3,2,12,810.5,1
P21,24,Male,Light,991.7,39.7,2,13,820.6,1
P21,24,Male,Light,1111.1,44.7,1,14,911.1,1
P21,24,Male,Light,1210.9,42.9,2,15,990.7,1
P21,24,Male,Light,1146.9,34.5,1,16,940.2,0
P21,24,Male,Light,994.2,37.4,1,17,750.3,0
P21,24,Male,Light,1335.8,38.9,1,18,1168.6,1
P21,24,Male,Light,1200.7,31.3,2,19,972.8,1
P21,24,Male,Light,1257.0,34.9,2,20,1095.2,1
P21,24,Male,Light,1073.1,41.5,2,21,839.0,1
P21,24,Male,Light,969.9,38.0,1,22,707.0,1
P21,24,Male,Light,1264.0,46.7,2,23,1021.9,1
P21,24,Male,Light,1004.0,36.8,1,24,725.4,1
P21,24,Male,Light,1005.7,42.6,2,25,633.6,0
P21,24,Male,Noise,478.2,64.7,1,1,669.5,1
P21,24,Male,Noise,563.7,60.9,2,2,724.4,1
P21,24,Male,Noise,459.9,66.0,2,3,681.4,1
P21,24,Male,Noise,470.6,64.1,2,4,596.8,1
P21,24,Male,Noise,434.0,65.9,1,5,619.8,1
P21,24,Male,Noise,391.6,70.3,2,6,695.6,1
P21,24,Male,Noise,508.7,67.2,1,7,574.4,1
P21,24,Male,Noise,404.8,71.9,1,8,638.4,1
P21,24,Male,Noise,470.7,67.2,1,9,795.1,1
P21,24,Male,Noise,457.4,71.1,2,10,729.5,1
P21,24,Male,Noise,429.6,67.7,2,11,594.8,0
P21,24,Male,Noise,502.9,68.2,1,12,699.8,1
P21,24,Male,Noise,574.1,60.3,2,13,656.0,1
P21,24,Male,Noise,478.4,67.6,2,14,670.7,0
P21,24,Male,Noise,497.3,66.4,1,15,607.5,1
P21,24,Male,Noise,412.5,67.1,2,16,616.9,1
P21,24,Male,Noise,501.1,59.1,1,17,601.9,1
P21,24,Male,Noise,438.6,71.8,2,18,701.0,1
P21,24,Male,Noise,488.0,59.6,1,19,534.4,1
P21,24,Male,Noise,479.9,73.2,1,20,594.1,0
P21,24,Male,Noise,475.4,63.3,1,21,606.9,0
P21,24,Male,Noise,481.7,67.4,1,22,616.7,1
P21,24,Male,Noise,427.8,68.4,1,23,577.2,1
P21,24,Male,Noise,509.4,68.9,1,24,602.5,1
P21,24,Male,Noise,505.4,56.0,1,25,484.0,1
P21,24,Male,Both,1048.6,78.9,2,1,1070.6,1
P21,24,Male,Both,1135.7,58.7,1,2,900.6,1
P21,24,Male,Both,1115.5,65.6,1,3,983.4,1
P21,24,Male,Both,1107.5,63.6,2,4,998.0,1
P21,24,Male,Both,1116.4,66.9,1,5,905.9,1
P21,24,Male,Both,1084.5,64.2,1,6,887.2,1
P21,24,Male,Both,1259.0,70.1,2,7,1150.3,0
P21,24,Male,Both,997.3,65.8,1,8,765.4,1
P21,24,Male,Both,1049.4,66.2,1,9,848.4,1
P21,24,Male,Both,1033.7,57.7,1,10,878.5,0
P21,24,Male,Both,1031.8,74.4,1,11,935.0,1
P21,24,Male,Both,1074.0,68.9,2,12,994.7,0
P21,24,Male,Both,1082.6,77.9,2,13,1026.8,1
P21,24,Male,Both,1154.0,69.4,1,14,1043.7,1
P21,24,Male,Both,1126.4,64.5,2,15,1030.9,1
P21,24,Male,Both,1069.2,81.4,1,16,1007.4,1
P21,24,Male,Both,1113.1,80.8,1,17,941.9,1
P21,24,Male,Both,1098.2,63.8,2,18,951.9,0
P21,24,Male,Both,967.1,59.0,2,19,840.7,1
P21,24,Male,Both,1251.8,60.4,1,20,1099.2,0
P21,24,Male,Both,948.2,78.2,2,21,852.9,1
P21,24,Male,Both,1079.1,71.6,2,22,947.4,1
P21,24,Male,Both,1077.3,71.7,1,23,868.3,1
P21,24,Male,Both,1024.1,68.0,1,24,801.6,0
P21,24,Male,Both,1002.9,65.9,1,25,795.3,1
P22,22,Male,Baseline,448.7,34.4,2,1,757.0,1
P22,22,Male,Baseline,476.0,32.3,1,2,578.5,1
P22,22,Male,Baseline,532.3,40.1,2,3,671.3,0
P22,22,Male,Baseline,444.6,39.8,2,4,688.7,1
P22,22,Male,Baseline,530.0,43.2,1,5,620.2,1
P22,22,Male,Baseline,466.0,44.5,1,6,666.5,1
P22,22,Male,Baseline,485.1,45.0,2,7,805.2,1
P22,22,Male,Baseline,423.8,35.0,2,8,618.4,1
P22,22,Male,Baseline,438.5,38.7,2,9,671.2,1
P22,22,Male,Baseline,427.9,36.4,1,10,791.4,0
P22,22,Male,Baseline,469.4,35.6,1,11,654.2,0
P22,22,Male,Baseline,501.2,34.2,1,12,594.2,1
P22,22,Male,Baseline,433.3,40.9,2,13,610.5,1
P22,22,Male,Baseline,412.6,40.8,1,14,640.5,1
P22,22,Male,Baseline,522.9,33.8,1,15,607.6,1
P22,22,Male,Baseline,553.0,38.0,1,16,702.9,0
P22,22,Male,Baseline,472.8,37.9,2,17,727.6,1
P22,22,Male,Baseline,544.9,36.8,2,18,687.1,1
P22,22,Male,Baseline,505.4,38.4,1,19,629.0,1
P22,22,Male,Baseline,465.2,39.9,1,20,687.8,0
P22,22,Male,Baseline,518.0,37.7,1,21,663.5,1
P22,22,Male,Baseline,489.3,31.8,2,22,656.5,1
P22,22,Male,Baseline,471.2,37.3,2,23,707.7,1
P22,22,Male,Baseline,574.1,39.6,1,24,616.4,1
P22,22,Male,Baseline,480.0,35.5,1,25,709.2,1
P22,22,Male,Light,935.3,34.7,2,1,826.4,1
P22,22,Male,Light,1214.3,48.8,1,2,1039.5,0
P22,22,Male,Light,1031.8,37.4,2,3,904.9,1
P22,22,Male,Light,1112.3,37.3,1,4,942.4,1
P22,22,Male,Light,1074.2,29.6,1,5,839.9,1
P22,22,Male,Light,1075.3,41.7,1,6,894.7,1
P22,22,Male,Light,1195.6,40.7,2,7,1126.3,1
P22,22,Male,Light,1063.2,43.3,1,8,838.8,1
P22,22,Male,Light,949.5,40.3,1,9,812.3,1
P22,22,Male,Light,1094.1,38.2,2,10,951.6,1
P22,22,Male,Light,1147.4,37.9,1,11,959.2,0
P22,22,Male,Light,1259.5,36.2,2,12,1074.4,1
P22,22,Male,Light,1165.7,41.3,2,13,1068.0,0
P22,22,Male,Light,1173.1,42.5,2,14,1156.9,1
P22,22,Male,Light,967.3,40.7,2,15,926.3,0
P22,22,Male,Light,1228.1,45.8,2,16,1148.8,1
P22,22,Male,Light,1130.8,35.8,1,17,979.9,1
P22,22,Male,Light,1147.2,37.6,1,18,835.8,1
P22,22,Male,Light,1220.2,45.5,2,19,1168.0,1
P22,22,Male,Light,1116.9,38.0,1,20,956.0,1
P22,22,Male,Light,1048.5,33.6,1,21,922.0,1
P22,22,Male,Light,1064.0,35.7,2,22,1010.3,1
P22,22,Male,Light,949.7,32.8,2,23,927.8,0
P22,22,Male,Light,1154.7,44.5,2,24,1097.6,1
P22,22,Male,Light,1325.2,28.7,1,25,1173.9,1
P22,22,Male,Noise,466.5,74.2,2,1,810.6,0
P22,22,Male,Noise,459.1,65.3,2,2,788.1,1
P22,22,Male,Noise,518.1,71.3,1,3,671.6,1
P22,22,Male,Noise,479.8,82.5,1,4,843.3,1
P22,22,Male,Noise,497.0,71.6,2,5,871.3,1
P22,22,Male,Noise,476.4,68.1,2,6,847.6,1
P22,22,Male,Noise,411.7,69.6,1,7,719.7,1
P22,22,Male,Noise,503.2,73.2,1,8,777.4,1
P22,22,Male,Noise,456.5,70.0,2,9,846.7,1
P22,22,Male,Noise,548.8,65.3,1,10,796.2,1
P22,22,Male,Noise,478.7,70.7,1,11,756.2,1
P22,22,Male,Noise,451.9,66.3,1,12,630.8,1
P22,22,Male,Noise,430.6,66.9,1,13,774.2,1
P22,22,Male,Noise,476.3,70.3,1,14,740.0,0
P22,22,Male,Noise,447.1,57.8,1,15,666.0,1
P22,22,Male,Noise,473.7,74.2,2,16,742.4,1
P22,22,Male,Noise,446.5,68.4,1,17,736.5,1
P22,22,Male,Noise,420.4,82.1,2,18,818.3,1
P22,22,Male,Noise,518.8,77.1,2,19,757.6,1
P22,22,Male,Noise,404.7,72.5,2,20,725.3,1
P22,22,Male,Noise,479.9,70.2,2,21,884.5,1
P22,22,Male,Noise,505.8,61.9,1,22,805.4,1
P22,22,Male,Noise,549.5,78.1,1,23,828.1,1
P22,22,Male,Noise,472.2,73.5,1,24,805.4,1
P22,22,Male,Noise,468.3,55.3,1,25,588.0,1
P22,22,Male,Both,1218.3,65.6,1,1,1178.9,1
P22,22,Male,Both,1124.2,62.3,1,2,947.7,0
P22,22,Male,Both,1087.8,66.9,1,3,1034.7,0
P22,22,Male,Both,1288.6,68.8,2,4,1318.7,0
P22,22,Male,Both,1157.6,70.2,2,5,1202.4,0
P22,22,Male,Both,921.3,67.6,1,6,921.4,0
P22,22,Male,Both,1158.2,61.8,2,7,1133.6,0
P22,22,Male,Both,1138.7,58.6,1,8,962.7,1
P22,22,Male,Both,1189.5,69.1,2,9,1104.4,0
P22,22,Male,Both,949.9,59.5,2,10,974.3,0
P22,22,Male,Both,1160.3,67.9,2,11,1145.3,0
P22,22,Male,Both,1056.0,61.4,1,12,981.5,1
P22,22,Male,Both,1406.5,61.3,1,13,1379.9,1
P22,22,Male,Both,1061.2,66.3,1,14,974.8,1
P22,22,Male,Both,1057.0,61.0,2,15,1002.0,1
P22,22,Male,Both,1107.4,70.8,1,16,1045.8,0
P22,22,Male,Both,1154.0,64.5,2,17,1186.5,0
P22,22,Male,Both,1081.2,62.9,2,18,1087.5,1
P22,22,Male,Both,1043.6,70.8,1,19,1030.2,1
P22,22,Male,Both,934.6,70.3,2,20,988.1,1
P22,22,Male,Both,911.1,68.4,1,21,922.7,0
P22,22,Male,Both,1111.7,58.1,1,22,1045.8,0
P22,22,Male,Both,1021.2,69.2,2,23,1077.8,1
P22,22,Male,Both,1182.6,59.0,1,24,987.4,1
P22,22,Male,Both,1250.8,78.3,1,25,1260.1,1
P23,20,Male,Baseline,471.1,39.9,1,1,467.8,1
P23,20,Male,Baseline,438.2,35.0,1,2,503.0,1
P23,20,Male,Baseline,455.0,38.3,1,3,609.3,1
P23,20,Male,Baseline,478.3,44.1,2,4,530.6,1
P23,20,Male,Baseline,490.0,42.3,1,5,495.8,1
P23,20,Male,Baseline,477.7,42.9,2,6,494.2,1
P23,20,Male,Baseline,464.5,35.2,2,7,587.6,1
P23,20,Male,Baseline,440.9,31.4,1,8,520.1,1
P23,20,Male,Baseline,553.5,45.5,1,9,455.9,1
P23,20,Male,Baseline,514.8,41.0,1,10,484.7,1
P23,20,Male,Baseline,480.0,38.5,1,11,540.4,0
P23,20,Male,Baseline,498.6,38.9,1,12,515.2,1
P23,20,Male,Baseline,511.5,37.2,2,13,597.2,1
P23,20,Male,Baseline,427.0,33.9,1,14,526.3,1
P23,20,Male,Baseline,394.7,36.5,2,15,551.1,1
P23,20,Male,Baseline,521.7,41.2,1,16,564.2,1
P23,20,Male,Baseline,549.3,40.5,2,17,527.2,1
P23,20,Male,Baseline,480.3,36.9,1,18,545.1,1
P23,20,Male,Baseline,476.5,37.0,2,19,555.8,1
P23,20,Male,Baseline,521.5,43.0,2,20,630.0,1
P23,20,Male,Baseline,394.4,37.4,1,21,512.4,1
P23,20,Male,Baseline,479.2,33.8,1,22,441.2,1
P23,20,Male,Baseline,441.2,38.0,1,23,564.9,1
P23,20,Male,Baseline,492.1,40.9,1,24,588.0,1
P23,20,Male,Baseline,406.5,35.9,2,25,545.6,1
P23,20,Male,Light,1093.7,38.3,1,1,842.5,1
P23,20,Male,Light,1117.6,41.6,2,2,848.7,1
P23,20,Male,Light,1106.6,43.9,1,3,707.5,1
P23,20,Male,Light,1177.0,41.5,2,4,949.1,0
P23,20,Male,Light,1018.6,35.2,1,5,726.7,1
P23,20,Male,Light,983.4,37.2,1,6,711.6,1
P23,20,Male,Light,1045.4,43.0,2,7,770.6,1
P23,20,Male,Light,940.9,35.1,2,8,736.0,1
P23,20,Male,Light,1155.1,46.4,1,9,810.4,0
P23,20,Male,Light,994.9,35.2,1,10,705.2,1
P23,20,Male,Light,1254.0,40.0,1,11,1077.2,1
P23,20,Male,Light,936.7,42.2,2,12,676.3,1
P23,20,Male,Light,1089.8,37.2,2,13,779.2,1
P23,20,Male,Light,1200.4,38.1,2,14,890.2,1
P23,20,Male,Light,1139.2,39.4,2,15,849.9,0
P23,20,Male,Light,1142.0,34.4,2,16,855.8,1
P23,20,Male,Light,1115.3,47.4,2,17,920.8,1
P23,20,Male,Light,1135.9,31.0,2,18,754.2,1
P23,20,Male,Light,1252.7,39.6,2,19,1030.2,0
P23,20,Male,Light,1078.1,45.2,2,20,806.9,1
P23,20,Male,Light,1238.0,37.7,2,21,909.8,1
P23,20,Male,Light,972.2,37.5,2,22,722.0,1
P23,20,Male,Light,1107.9,42.2,1,23,787.8,1
P23,20,Male,Light,1043.6,34.4,1,24,737.2,0
P23,20,Male,Light,1129.5,30.4,2,25,898.9,0
P23,20,Male,Noise,464.7,71.0,2,1,591.4,1
P23,20,Male,Noise,451.0,63.7,1,2,527.1,1
P23,20,Male,Noise,460.5,79.2,1,3,565.4,1
P23,20,Male,Noise,521.1,66.2,2,4,590.8,1
P23,20,Male,Noise,414.4,61.3,2,5,661.5,1
P23,20,Male,Noise,535.2,70.6,2,6,647.9,1
P23,20,Male,Noise,434.2,58.8,2,7,558.6,1
P23,20,Male,Noise,484.8,69.2,2,8,699.5,1
P23,20,Male,Noise,487.8,65.8,1,9,543.5,1
P23,20,Male,Noise,584.7,68.9,2,10,678.2,1
P23,20,Male,Noise,520.8,71.8,1,11,610.6,1
P23,20,Male,Noise,530.9,69.4,2,12,645.2,1
P23,20,Male,Noise,443.8,64.4,2,13,540.5,1
P23,20,Male,Noise,441.5,65.6,2,14,629.7,1
P23,20,Male,Noise,466.3,67.7,2,15,622.7,0
P23,20,Male,Noise,523.3,57.5,2,16,600.4,1
P23,20,Male,Noise,496.8,60.7,1,17,557.7,1
P23,20,Male,Noise,493.3,62.1,1,18,541.9,1
P23,20,Male,Noise,432.0,67.6,2,19,631.1,1
P23,20,Male,Noise,463.5,70.2,2,20,617.3,0
P23,20,Male,Noise,514.8,65.1,2,21,591.8,1
P23,20,Male,Noise,521.5,65.2,1,22,449.7,1
P23,20,Male,Noise,447.9,66.8,2,23,642.4,1
P23,20,Male,Noise,430.9,59.8,1,24,559.0,1
P23,20,Male,Noise,492.2,65.6,2,25,544.1,1
P23,20,Male,Both,1116.1,77.9,2,1,1002.8,0
P23,20,Male,Both,1094.9,66.4,1,2,883.6,1
P23,20,Male,Both,936.4,69.3,1,3,838.4,1
P23,20,Male,Both,1181.3,73.1,1,4,950.2,0
P23,20,Male,Both,1220.7,70.6,1,5,1072.5,1
P23,20,Male,Both,1079.8,67.4,1,6,938.2,0
P23,20,Male,Both,1103.1,67.6,1,7,821.9,0
P23,20,Male,Both,1027.5,66.2,2,8,940.3,1
P23,20,Male,Both,1138.1,67.2,2,9,1101.7,1
P23,20,Male,Both,1025.0,61.0,2,10,862.5,1
P23,20,Male,Both,1142.9,66.7,2,11,1025.2,1
P23,20,Male,Both,1039.2,71.2,1,12,830.6,1
P23,20,Male,Both,1213.1,66.6,1,13,1088.7,0
P23,20,Male,Both,1026.1,53.4,2,14,823.5,1
P23,20,Male,Both,1041.1,65.9,1,15,910.9,1
P23,20,Male,Both,1228.4,70.5,2,16,1084.7,1
P23,20,Male,Both,1182.0,73.0,1,17,989.0,1
P23,20,Male,Both,1158.4,66.1,1,18,910.1,0
P23,20,Male,Both,1166.2,74.3,1,19,917.5,1
P23,20,Male,Both,1064.2,72.0,2,20,920.5,0
